Cost (Dollars),Quantity (g),Product Key,Date Key,Location Key
20.44,1000.0,2,6,15
20.81,1000.0,2,6,16
23.96,1000.0,2,6,17
24.93,1000.0,2,6,18
21.16,1000.0,2,6,19
18.99,1000.0,2,6,20
22.78,1000.0,2,6,21
25.72,1000.0,2,6,22
22.55,1000.0,2,7,23
20.55,1000.0,2,7,24
20.61,1000.0,2,7,25
19.96,1000.0,2,7,26
20.66,1000.0,2,7,27
23.86,1000.0,2,7,28
25.31,1000.0,2,7,29
18.51,1000.0,2,7,30
17.67,1000.0,2,7,31
18.87,1000.0,2,7,32
21.79,1000.0,2,7,33
20.35,1000.0,2,8,23
20.14,1000.0,2,8,24
20.3,1000.0,2,8,25
20.14,1000.0,2,8,26
20.07,1000.0,2,8,27
20.66,1000.0,2,8,28
22.54,1000.0,2,8,29
18.49,1000.0,2,8,30
17.54,1000.0,2,8,31
18.13,1000.0,2,8,32
18.62,1000.0,2,8,33
22.67,1000.0,2,9,23
20.05,1000.0,2,9,24
19.61,1000.0,2,9,25
19.31,1000.0,2,9,26
19.62,1000.0,2,9,27
20.98,1000.0,2,9,28
25.22,1000.0,2,9,29
21.11,1000.0,2,9,30
20.09,1000.0,2,9,31
22.92,1000.0,2,9,32
25.32,1000.0,2,9,33
19.82,1000.0,2,10,34
19.91,1000.0,2,10,35
19.27,1000.0,2,10,36
19.2,1000.0,2,10,37
19.3,1000.0,2,10,38
17.82,1000.0,2,10,39
22.39,1000.0,2,10,40
18.71,1000.0,2,10,41
18.25,1000.0,2,10,42
20.28,1000.0,2,10,43
22.18,1000.0,2,10,44
21.07,1000.0,2,11,34
19.82,1000.0,2,11,35
19.56,1000.0,2,11,36
19.26,1000.0,2,11,37
19.46,1000.0,2,11,38
19.32,1000.0,2,11,39
23.63,1000.0,2,11,40
19.44,1000.0,2,11,41
18.68,1000.0,2,11,42
21.36,1000.0,2,11,43
23.44,1000.0,2,11,44
20.19,1000.0,2,12,34
19.5,1000.0,2,12,35
19.6,1000.0,2,12,36
19.2,1000.0,2,12,37
19.39,1000.0,2,12,38
17.92,1000.0,2,12,39
22.12,1000.0,2,12,40
20.61,1000.0,2,12,41
20.77,1000.0,2,12,42
22.29,1000.0,2,12,43
24.13,1000.0,2,12,44
21.64,1000.0,2,13,45
20.06,1000.0,2,13,46
19.67,1000.0,2,13,47
19.37,1000.0,2,13,48
19.75,1000.0,2,13,49
21.22,1000.0,2,13,50
24.34,1000.0,2,13,51
17.93,1000.0,2,13,52
18.16,1000.0,2,13,53
20.78,1000.0,2,13,54
20.94,1000.0,2,13,55
21.48,1000.0,2,14,45
19.93,1000.0,2,14,46
19.18,1000.0,2,14,47
19.31,1000.0,2,14,48
19.7,1000.0,2,14,49
20.81,1000.0,2,14,50
23.82,1000.0,2,14,51
18.59,1000.0,2,14,52
18.77,1000.0,2,14,53
20.8,1000.0,2,14,54
21.53,1000.0,2,14,55
22.19,1000.0,2,15,45
20.11,1000.0,2,15,46
20.17,1000.0,2,15,47
19.67,1000.0,2,15,48
20.38,1000.0,2,15,49
21.67,1000.0,2,15,50
22.54,1000.0,2,15,51
20.89,1000.0,2,15,52
20.34,1000.0,2,15,53
22.58,1000.0,2,15,54
24.73,1000.0,2,15,55
23.16,1000.0,2,16,56
20.32,1000.0,2,16,57
20.04,1000.0,2,16,58
19.64,1000.0,2,16,59
20.31,1000.0,2,16,60
21.27,1000.0,2,16,61
24.83,1000.0,2,16,62
23.61,1000.0,2,16,63
23.35,1000.0,2,16,64
25.3,1000.0,2,16,65
26.66,1000.0,2,16,66
23.82,1000.0,2,17,56
20.28,1000.0,2,17,57
20.13,1000.0,2,17,58
19.94,1000.0,2,17,59
20.47,1000.0,2,17,60
22.93,1000.0,2,17,61
24.59,1000.0,2,17,62
23.4,1000.0,2,17,63
22.63,1000.0,2,17,64
25.31,1000.0,2,17,65
26.29,1000.0,2,17,66
23.8,1000.0,2,18,56
20.43,1000.0,2,18,57
20.25,1000.0,2,18,58
19.91,1000.0,2,18,59
20.14,1000.0,2,18,60
23.5,1000.0,2,18,61
24.38,1000.0,2,18,62
22.52,1000.0,2,18,63
21.75,1000.0,2,18,64
24.39,1000.0,2,18,65
26.22,1000.0,2,18,66
23.85,1000.0,2,19,67
21.19,1000.0,2,19,68
20.79,1000.0,2,19,69
20.74,1000.0,2,19,70
20.59,1000.0,2,19,71
22.55,1000.0,2,19,72
26.24,1000.0,2,19,73
22.48,1000.0,2,19,74
21.75,1000.0,2,19,75
23.5,1000.0,2,19,76
25.13,1000.0,2,19,77
22.78,1000.0,2,20,67
20.77,1000.0,2,20,68
20.54,1000.0,2,20,69
21.01,1000.0,2,20,70
20.86,1000.0,2,20,71
24.06,1000.0,2,20,72
24.01,1000.0,2,20,73
20.09,1000.0,2,20,74
19.86,1000.0,2,20,75
21.14,1000.0,2,20,76
21.5,1000.0,2,20,77
23.3,1000.0,2,21,67
19.92,1000.0,2,21,68
20.33,1000.0,2,21,69
20.47,1000.0,2,21,70
20.64,1000.0,2,21,71
22.01,1000.0,2,21,72
24.9,1000.0,2,21,73
22.42,1000.0,2,21,74
21.51,1000.0,2,21,75
23.5,1000.0,2,21,76
26.28,1000.0,2,21,77
23.44,1000.0,2,22,78
20.27,1000.0,2,22,79
20.72,1000.0,2,22,80
20.7,1000.0,2,22,81
20.73,1000.0,2,22,82
21.86,1000.0,2,22,83
24.91,1000.0,2,22,84
23.3,1000.0,2,22,85
22.83,1000.0,2,22,86
24.47,1000.0,2,22,87
27.1,1000.0,2,22,88
24.86,1000.0,2,23,78
21.16,1000.0,2,23,79
20.81,1000.0,2,23,80
20.79,1000.0,2,23,81
21.16,1000.0,2,23,82
24.01,1000.0,2,23,83
26.5,1000.0,2,23,84
23.86,1000.0,2,23,85
22.1,1000.0,2,23,86
24.63,1000.0,2,23,87
27.49,1000.0,2,23,88
22.63,1000.0,2,24,78
20.19,1000.0,2,24,79
20.73,1000.0,2,24,80
20.1,1000.0,2,24,81
20.21,1000.0,2,24,82
20.55,1000.0,2,24,83
24.47,1000.0,2,24,84
24.23,1000.0,2,24,85
22.99,1000.0,2,24,86
24.64,1000.0,2,24,87
26.43,1000.0,2,24,88
25.76,1000.0,2,25,89
20.96,1000.0,2,25,90
21.5,1000.0,2,25,91
20.92,1000.0,2,25,92
21.14,1000.0,2,25,93
24.82,1000.0,2,25,94
26.6,1000.0,2,25,95
25.78,1000.0,2,25,96
25.41,1000.0,2,25,97
27.16,1000.0,2,25,98
28.49,1000.0,2,25,99
24.53,1000.0,2,26,89
20.85,1000.0,2,26,90
20.19,1000.0,2,26,91
20.54,1000.0,2,26,92
20.96,1000.0,2,26,93
23.05,1000.0,2,26,94
25.82,1000.0,2,26,95
24.57,1000.0,2,26,96
24.4,1000.0,2,26,97
26.33,1000.0,2,26,98
29.04,1000.0,2,26,99
25.67,1000.0,2,27,89
21.13,1000.0,2,27,90
20.89,1000.0,2,27,91
21.02,1000.0,2,27,92
21.74,1000.0,2,27,93
25.57,1000.0,2,27,94
26.0,1000.0,2,27,95
24.78,1000.0,2,27,96
25.06,1000.0,2,27,97
26.69,1000.0,2,27,98
28.28,1000.0,2,27,99
23.01,1000.0,2,28,100
20.48,1000.0,2,28,101
20.03,1000.0,2,28,102
20.14,1000.0,2,28,103
20.39,1000.0,2,28,104
21.07,1000.0,2,28,105
24.42,1000.0,2,28,106
23.94,1000.0,2,28,107
24.1,1000.0,2,28,108
25.72,1000.0,2,28,109
28.17,1000.0,2,28,110
25.47,1000.0,2,29,100
20.49,1000.0,2,29,101
20.54,1000.0,2,29,102
20.47,1000.0,2,29,103
20.91,1000.0,2,29,104
26.48,1000.0,2,29,105
25.16,1000.0,2,29,106
24.93,1000.0,2,29,107
23.57,1000.0,2,29,108
26.19,1000.0,2,29,109
28.46,1000.0,2,29,110
24.4,1000.0,2,30,100
20.54,1000.0,2,30,101
20.66,1000.0,2,30,102
20.41,1000.0,2,30,103
20.78,1000.0,2,30,104
22.68,1000.0,2,30,105
25.78,1000.0,2,30,106
24.43,1000.0,2,30,107
23.81,1000.0,2,30,108
25.63,1000.0,2,30,109
29.25,1000.0,2,30,110
23.43,1000.0,2,31,111
20.4,1000.0,2,31,112
21.24,1000.0,2,31,113
21.12,1000.0,2,31,114
21.28,1000.0,2,31,115
24.17,1000.0,2,31,116
23.73,1000.0,2,31,117
20.58,1000.0,2,31,118
20.68,1000.0,2,31,119
21.23,1000.0,2,31,120
25.04,1000.0,2,31,121
22.81,1000.0,2,32,111
20.62,1000.0,2,32,112
21.69,1000.0,2,32,113
21.79,1000.0,2,32,114
21.79,1000.0,2,32,115
23.21,1000.0,2,32,116
23.13,1000.0,2,32,117
21.66,1000.0,2,32,118
20.92,1000.0,2,32,119
21.31,1000.0,2,32,120
23.44,1000.0,2,32,121
24.25,1000.0,2,33,111
20.13,1000.0,2,33,112
20.4,1000.0,2,33,113
20.84,1000.0,2,33,114
21.05,1000.0,2,33,115
25.85,1000.0,2,33,116
24.72,1000.0,2,33,117
21.65,1000.0,2,33,118
20.71,1000.0,2,33,119
22.46,1000.0,2,33,120
25.07,1000.0,2,33,121
22.2,1000.0,2,34,122
19.93,1000.0,2,34,123
20.11,1000.0,2,34,124
20.56,1000.0,2,34,125
20.59,1000.0,2,34,126
21.02,1000.0,2,34,127
23.03,1000.0,2,34,128
20.93,1000.0,2,34,129
21.3,1000.0,2,34,130
23.67,1000.0,2,34,131
25.27,1000.0,2,34,132
25.07,1000.0,2,35,122
20.76,1000.0,2,35,123
20.84,1000.0,2,35,124
20.47,1000.0,2,35,125
21.33,1000.0,2,35,126
25.97,1000.0,2,35,127
25.26,1000.0,2,35,128
22.33,1000.0,2,35,129
23.11,1000.0,2,35,130
25.22,1000.0,2,35,131
26.44,1000.0,2,35,132
22.83,1000.0,2,36,122
19.9,1000.0,2,36,123
20.49,1000.0,2,36,124
19.8,1000.0,2,36,125
20.24,1000.0,2,36,126
20.64,1000.0,2,36,127
24.6,1000.0,2,36,128
23.16,1000.0,2,36,129
22.94,1000.0,2,36,130
24.55,1000.0,2,36,131
27.29,1000.0,2,36,132
24.1,1000.0,2,37,133
20.36,1000.0,2,37,134
21.29,1000.0,2,37,135
20.41,1000.0,2,37,136
20.98,1000.0,2,37,137
24.53,1000.0,2,37,138
24.99,1000.0,2,37,139
20.93,1000.0,2,37,140
21.02,1000.0,2,37,141
23.36,1000.0,2,37,142
25.2,1000.0,2,37,143
23.53,1000.0,2,38,133
22.15,1000.0,2,38,134
21.43,1000.0,2,38,135
21.03,1000.0,2,38,136
21.17,1000.0,2,38,137
22.99,1000.0,2,38,138
25.62,1000.0,2,38,139
19.74,1000.0,2,38,140
19.35,1000.0,2,38,141
22.24,1000.0,2,38,142
24.29,1000.0,2,38,143
24.68,1000.0,2,39,133
22.87,1000.0,2,39,134
22.07,1000.0,2,39,135
22.51,1000.0,2,39,136
22.59,1000.0,2,39,137
25.29,1000.0,2,39,138
26.65,1000.0,2,39,139
20.4,1000.0,2,39,140
19.16,1000.0,2,39,141
22.43,1000.0,2,39,142
23.43,1000.0,2,39,143
23.87,1000.0,2,40,144
22.16,1000.0,2,40,145
21.26,1000.0,2,40,146
20.92,1000.0,2,40,147
21.13,1000.0,2,40,148
23.32,1000.0,2,40,149
24.5,1000.0,2,40,150
23.09,1000.0,2,40,151
22.36,1000.0,2,40,152
24.89,1000.0,2,40,153
25.99,1000.0,2,40,154
24.96,1000.0,2,41,144
22.46,1000.0,2,41,145
21.37,1000.0,2,41,146
21.95,1000.0,2,41,147
22.03,1000.0,2,41,148
24.89,1000.0,2,41,149
25.36,1000.0,2,41,150
23.89,1000.0,2,41,151
24.29,1000.0,2,41,152
24.99,1000.0,2,41,153
26.87,1000.0,2,41,154
23.22,1000.0,2,42,144
22.31,1000.0,2,42,145
20.85,1000.0,2,42,146
21.57,1000.0,2,42,147
21.38,1000.0,2,42,148
21.25,1000.0,2,42,149
24.29,1000.0,2,42,150
23.26,1000.0,2,42,151
23.91,1000.0,2,42,152
25.21,1000.0,2,42,153
27.28,1000.0,2,42,154
22.87,1000.0,2,43,155
21.3,1000.0,2,43,156
21.22,1000.0,2,43,157
21.09,1000.0,2,43,158
21.76,1000.0,2,43,159
22.23,1000.0,2,43,160
23.06,1000.0,2,43,161
22.5,1000.0,2,43,162
22.57,1000.0,2,43,163
22.44,1000.0,2,43,164
25.08,1000.0,2,43,165
21.15,1000.0,2,44,155
20.61,1000.0,2,44,156
20.76,1000.0,2,44,157
20.84,1000.0,2,44,158
21.13,1000.0,2,44,159
21.05,1000.0,2,44,160
22.92,1000.0,2,44,161
20.16,1000.0,2,44,162
19.1,1000.0,2,44,163
19.08,1000.0,2,44,164
19.97,1000.0,2,44,165
20.99,1000.0,2,45,155
21.37,1000.0,2,45,156
20.09,1000.0,2,45,157
20.36,1000.0,2,45,158
19.79,1000.0,2,45,159
19.12,1000.0,2,45,160
22.26,1000.0,2,45,161
21.06,1000.0,2,45,162
21.09,1000.0,2,45,163
21.88,1000.0,2,45,164
24.08,1000.0,2,45,165
20.89,1000.0,2,46,166
21.62,1000.0,2,46,167
19.53,1000.0,2,46,168
19.45,1000.0,2,46,169
19.79,1000.0,2,46,170
19.03,1000.0,2,46,171
21.96,1000.0,2,46,172
22.42,1000.0,2,46,173
21.42,1000.0,2,46,174
22.69,1000.0,2,46,175
24.32,1000.0,2,46,176
20.71,1000.0,2,47,166
22.38,1000.0,2,47,167
20.36,1000.0,2,47,168
21.17,1000.0,2,47,169
20.57,1000.0,2,47,170
18.7,1000.0,2,47,171
21.33,1000.0,2,47,172
21.94,1000.0,2,47,173
20.61,1000.0,2,47,174
22.08,1000.0,2,47,175
24.38,1000.0,2,47,176
20.35,1000.0,2,48,166
18.55,1000.0,2,48,167
19.17,1000.0,2,48,168
18.99,1000.0,2,48,169
18.62,1000.0,2,48,170
18.32,1000.0,2,48,171
21.19,1000.0,2,48,172
21.88,1000.0,2,48,173
21.01,1000.0,2,48,174
21.96,1000.0,2,48,175
24.56,1000.0,2,48,176
22.04,1000.0,2,49,177
21.56,1000.0,2,49,178
22.01,1000.0,2,49,179
21.46,1000.0,2,49,180
21.57,1000.0,2,49,181
20.56,1000.0,2,49,182
24.56,1000.0,2,49,183
19.66,1000.0,2,49,184
19.07,1000.0,2,49,185
21.15,1000.0,2,49,186
23.01,1000.0,2,49,187
22.98,1000.0,2,50,177
21.32,1000.0,2,50,178
21.76,1000.0,2,50,179
22.24,1000.0,2,50,180
22.18,1000.0,2,50,181
23.02,1000.0,2,50,182
24.49,1000.0,2,50,183
20.12,1000.0,2,50,184
19.17,1000.0,2,50,185
20.3,1000.0,2,50,186
23.79,1000.0,2,50,187
21.98,1000.0,2,51,177
21.8,1000.0,2,51,178
21.56,1000.0,2,51,179
21.68,1000.0,2,51,180
21.68,1000.0,2,51,181
20.86,1000.0,2,51,182
23.64,1000.0,2,51,183
20.11,1000.0,2,51,184
18.89,1000.0,2,51,185
20.63,1000.0,2,51,186
23.11,1000.0,2,51,187
23.04,1000.0,2,52,188
21.33,1000.0,2,52,189
22.3,1000.0,2,52,190
22.35,1000.0,2,52,191
22.33,1000.0,2,52,192
23.26,1000.0,2,52,193
23.48,1000.0,2,52,194
21.04,1000.0,2,52,195
20.16,1000.0,2,52,196
21.52,1000.0,2,52,197
24.18,1000.0,2,52,198
22.37,1000.0,2,53,188
21.82,1000.0,2,53,189
21.88,1000.0,2,53,190
22.6,1000.0,2,53,191
22.18,1000.0,2,53,192
21.51,1000.0,2,53,193
23.52,1000.0,2,53,194
20.02,1000.0,2,53,195
19.51,1000.0,2,53,196
21.13,1000.0,2,53,197
23.54,1000.0,2,53,198
24.27,1000.0,2,54,188
21.99,1000.0,2,54,189
22.01,1000.0,2,54,190
22.22,1000.0,2,54,191
22.55,1000.0,2,54,192
24.47,1000.0,2,54,193
24.66,1000.0,2,54,194
23.16,1000.0,2,54,195
21.17,1000.0,2,54,196
23.49,1000.0,2,54,197
25.42,1000.0,2,54,198
24.49,1000.0,2,55,199
22.34,1000.0,2,55,200
23.14,1000.0,2,55,201
23.17,1000.0,2,55,202
23.07,1000.0,2,55,203
23.63,1000.0,2,55,204
25.25,1000.0,2,55,205
23.08,1000.0,2,55,206
22.47,1000.0,2,55,196
23.85,1000.0,2,55,207
26.07,1000.0,2,55,208
24.61,1000.0,2,56,199
22.35,1000.0,2,56,200
22.99,1000.0,2,56,201
23.26,1000.0,2,56,202
23.35,1000.0,2,56,203
26.43,1000.0,2,56,204
25.3,1000.0,2,56,205
22.72,1000.0,2,56,206
22.09,1000.0,2,56,196
22.06,1000.0,2,56,207
23.51,1000.0,2,56,208
24.51,1000.0,2,57,199
22.21,1000.0,2,57,200
22.58,1000.0,2,57,201
23.49,1000.0,2,57,202
22.52,1000.0,2,57,203
22.17,1000.0,2,57,204
26.72,1000.0,2,57,205
24.75,1000.0,2,57,206
24.69,1000.0,2,57,196
25.28,1000.0,2,57,207
27.06,1000.0,2,57,208
23.88,1000.0,2,58,209
22.43,1000.0,2,58,210
22.03,1000.0,2,58,211
23.28,1000.0,2,58,212
22.27,1000.0,2,58,213
21.0,1000.0,2,58,214
25.91,1000.0,2,58,215
24.83,1000.0,2,58,216
24.36,1000.0,2,58,217
25.87,1000.0,2,58,218
27.68,1000.0,2,58,219
24.34,1000.0,2,59,209
22.22,1000.0,2,59,210
21.54,1000.0,2,59,211
22.84,1000.0,2,59,212
22.28,1000.0,2,59,213
22.06,1000.0,2,59,214
26.21,1000.0,2,59,215
25.28,1000.0,2,59,216
25.24,1000.0,2,59,217
26.04,1000.0,2,59,218
26.83,1000.0,2,59,219
23.46,1000.0,2,60,209
21.46,1000.0,2,60,210
20.34,1000.0,2,60,211
21.45,1000.0,2,60,212
21.32,1000.0,2,60,213
21.47,1000.0,2,60,214
24.97,1000.0,2,60,215
23.92,1000.0,2,60,216
23.22,1000.0,2,60,217
24.51,1000.0,2,60,218
26.64,1000.0,2,60,219
26.58,1000.0,2,61,220
23.58,1000.0,2,61,221
24.0,1000.0,2,61,222
23.71,1000.0,2,61,223
23.99,1000.0,2,61,224
27.16,1000.0,2,61,225
26.99,1000.0,2,61,226
25.31,1000.0,2,61,227
23.56,1000.0,2,61,228
26.45,1000.0,2,61,229
27.11,1000.0,2,61,230
25.86,1000.0,2,62,220
23.39,1000.0,2,62,221
23.35,1000.0,2,62,222
23.99,1000.0,2,62,223
24.11,1000.0,2,62,224
27.77,1000.0,2,62,225
26.39,1000.0,2,62,226
22.48,1000.0,2,62,227
21.47,1000.0,2,62,228
23.92,1000.0,2,62,229
25.96,1000.0,2,62,230
26.51,1000.0,2,63,220
23.58,1000.0,2,63,221
24.15,1000.0,2,63,222
24.12,1000.0,2,63,223
24.01,1000.0,2,63,224
29.12,1000.0,2,63,225
27.08,1000.0,2,63,226
22.14,1000.0,2,63,227
19.78,1000.0,2,63,228
24.0,1000.0,2,63,229
26.38,1000.0,2,63,230
26.41,1000.0,2,64,231
23.65,1000.0,2,64,232
24.46,1000.0,2,64,233
24.06,1000.0,2,64,234
24.18,1000.0,2,64,235
25.31,1000.0,2,64,236
28.72,1000.0,2,64,237
23.27,1000.0,2,64,238
21.96,1000.0,2,64,239
25.55,1000.0,2,64,240
27.65,1000.0,2,64,241
29.16,1000.0,2,65,231
25.83,1000.0,2,65,232
26.87,1000.0,2,65,233
26.6,1000.0,2,65,234
27.08,1000.0,2,65,235
30.99,1000.0,2,65,236
30.6,1000.0,2,65,237
24.96,1000.0,2,65,238
23.04,1000.0,2,65,239
26.93,1000.0,2,65,240
28.04,1000.0,2,65,241
28.15,1000.0,2,66,231
26.01,1000.0,2,66,232
27.7,1000.0,2,66,233
27.44,1000.0,2,66,234
27.21,1000.0,2,66,235
27.39,1000.0,2,66,236
30.86,1000.0,2,66,237
23.44,1000.0,2,66,238
21.42,1000.0,2,66,239
25.84,1000.0,2,66,240
28.35,1000.0,2,66,241
26.75,1000.0,2,67,242
26.57,1000.0,2,67,243
28.93,1000.0,2,67,244
28.5,1000.0,2,67,245
27.39,1000.0,2,67,246
25.11,1000.0,2,67,247
29.6,1000.0,2,67,248
22.67,1000.0,2,67,249
20.89,1000.0,2,67,250
24.84,1000.0,2,67,251
27.44,1000.0,2,67,252
26.61,1000.0,2,68,242
26.29,1000.0,2,68,243
28.89,1000.0,2,68,244
28.14,1000.0,2,68,245
27.37,1000.0,2,68,246
26.44,1000.0,2,68,247
29.07,1000.0,2,68,248
22.59,1000.0,2,68,249
21.31,1000.0,2,68,250
23.63,1000.0,2,68,251
25.38,1000.0,2,68,252
26.43,1000.0,2,69,242
25.66,1000.0,2,69,243
25.48,1000.0,2,69,244
24.9,1000.0,2,69,245
23.25,1000.0,2,69,246
24.3,1000.0,2,69,247
29.56,1000.0,2,69,248
23.36,1000.0,2,69,249
22.15,1000.0,2,69,250
26.03,1000.0,2,69,251
27.61,1000.0,2,69,252
23.27,1000.0,2,70,253
22.89,1000.0,2,70,254
24.98,1000.0,2,70,255
23.99,1000.0,2,70,256
22.51,1000.0,2,70,257
19.94,1000.0,2,70,258
26.82,1000.0,2,70,259
22.76,1000.0,2,70,260
21.96,1000.0,2,70,261
24.31,1000.0,2,70,262
26.38,1000.0,2,70,263
25.59,1000.0,2,71,253
23.71,1000.0,2,71,254
24.6,1000.0,2,71,255
23.76,1000.0,2,71,256
23.76,1000.0,2,71,257
23.49,1000.0,2,71,258
27.46,1000.0,2,71,259
24.91,1000.0,2,71,260
23.56,1000.0,2,71,261
26.0,1000.0,2,71,262
27.77,1000.0,2,71,263
25.12,1000.0,2,72,253
22.41,1000.0,2,72,254
23.97,1000.0,2,72,255
22.44,1000.0,2,72,256
22.33,1000.0,2,72,257
22.92,1000.0,2,72,258
25.81,1000.0,2,72,259
26.55,1000.0,2,72,260
24.62,1000.0,2,72,261
27.91,1000.0,2,72,262
30.26,1000.0,2,72,263
28.93,1000.0,2,73,264
24.63,1000.0,2,73,265
26.1,1000.0,2,73,266
25.02,1000.0,2,73,267
24.79,1000.0,2,73,268
29.64,1000.0,2,73,269
29.38,1000.0,2,73,270
25.97,1000.0,2,73,271
25.59,1000.0,2,73,272
29.16,1000.0,2,73,273
30.34,1000.0,2,73,274
28.32,1000.0,2,74,264
25.01,1000.0,2,74,265
25.66,1000.0,2,74,266
25.64,1000.0,2,74,267
25.82,1000.0,2,74,268
28.34,1000.0,2,74,269
29.74,1000.0,2,74,270
23.87,1000.0,2,74,271
22.08,1000.0,2,74,272
27.77,1000.0,2,74,273
29.14,1000.0,2,74,274
29.1,1000.0,2,75,264
25.97,1000.0,2,75,265
26.24,1000.0,2,75,266
26.19,1000.0,2,75,267
25.89,1000.0,2,75,268
30.7,1000.0,2,75,269
30.66,1000.0,2,75,270
24.57,1000.0,2,75,271
22.76,1000.0,2,75,272
27.32,1000.0,2,75,273
28.01,1000.0,2,75,274
28.21,1000.0,2,76,275
24.38,1000.0,2,76,276
23.86,1000.0,2,76,277
24.26,1000.0,2,76,278
24.43,1000.0,2,76,279
29.13,1000.0,2,76,280
29.8,1000.0,2,76,281
24.28,1000.0,2,76,282
22.07,1000.0,2,76,283
26.79,1000.0,2,76,284
28.18,1000.0,2,76,285
29.09,1000.0,2,77,275
27.17,1000.0,2,77,276
27.03,1000.0,2,77,277
27.64,1000.0,2,77,278
27.35,1000.0,2,77,279
31.81,1000.0,2,77,280
30.53,1000.0,2,77,281
24.31,1000.0,2,77,282
22.92,1000.0,2,77,283
26.75,1000.0,2,77,284
27.06,1000.0,2,77,285
27.38,1000.0,2,78,275
27.74,1000.0,2,78,276
27.91,1000.0,2,78,277
27.72,1000.0,2,78,278
26.34,1000.0,2,78,279
25.87,1000.0,2,78,280
28.97,1000.0,2,78,281
24.34,1000.0,2,78,282
22.64,1000.0,2,78,283
27.21,1000.0,2,78,284
28.14,1000.0,2,78,285
26.07,1000.0,2,79,286
28.03,1000.0,2,79,287
27.93,1000.0,2,79,288
27.9,1000.0,2,79,289
26.13,1000.0,2,79,290
24.42,1000.0,2,79,291
27.86,1000.0,2,79,292
22.47,1000.0,2,79,293
20.97,1000.0,2,79,294
24.72,1000.0,2,79,295
27.06,1000.0,2,79,296
23.9,1000.0,2,80,286
26.52,1000.0,2,80,287
25.97,1000.0,2,80,288
26.55,1000.0,2,80,289
25.4,1000.0,2,80,290
26.47,1000.0,2,80,291
24.67,1000.0,2,80,292
19.0,1000.0,2,80,293
17.8,1000.0,2,80,294
19.97,1000.0,2,80,295
22.24,1000.0,2,80,296
26.14,1000.0,2,81,286
26.67,1000.0,2,81,287
26.74,1000.0,2,81,288
27.61,1000.0,2,81,289
25.52,1000.0,2,81,290
27.49,1000.0,2,81,291
26.93,1000.0,2,81,292
21.28,1000.0,2,81,293
19.78,1000.0,2,81,294
23.34,1000.0,2,81,295
26.25,1000.0,2,81,296
26.11,1000.0,2,82,297
26.24,1000.0,2,82,298
26.75,1000.0,2,82,299
27.52,1000.0,2,82,300
26.2,1000.0,2,82,301
26.88,1000.0,2,82,302
25.99,1000.0,2,82,303
23.14,1000.0,2,82,304
21.12,1000.0,2,82,305
25.59,1000.0,2,82,306
26.11,1000.0,2,82,307
24.21,1000.0,2,83,297
25.86,1000.0,2,83,298
25.01,1000.0,2,83,299
25.74,1000.0,2,83,300
24.01,1000.0,2,83,301
22.35,1000.0,2,83,302
25.12,1000.0,2,83,303
21.82,1000.0,2,83,304
21.64,1000.0,2,83,305
25.66,1000.0,2,83,306
26.54,1000.0,2,83,307
24.45,1000.0,2,84,297
24.53,1000.0,2,84,298
24.3,1000.0,2,84,299
23.87,1000.0,2,84,300
23.4,1000.0,2,84,301
22.82,1000.0,2,84,302
24.79,1000.0,2,84,303
22.61,1000.0,2,84,304
22.66,1000.0,2,84,305
25.8,1000.0,2,84,306
27.67,1000.0,2,84,307
4.1,454.0,3,1,1
5.05,454.0,3,1,2
4.29,454.0,3,1,3
4.63,454.0,3,1,4
4.74,454.0,3,1,5
4.58,454.0,3,1,6
3.67,454.0,3,1,7
4.32,454.0,3,1,8
4.38,454.0,3,1,9
4.38,454.0,3,1,10
4.35,454.0,3,1,11
4.15,454.0,3,2,1
4.96,454.0,3,2,2
4.45,454.0,3,2,3
4.51,454.0,3,2,4
4.67,454.0,3,2,5
4.16,454.0,3,2,6
3.89,454.0,3,2,7
4.31,454.0,3,2,8
4.37,454.0,3,2,9
4.37,454.0,3,2,10
4.36,454.0,3,2,11
4.49,454.0,3,3,1
4.95,454.0,3,3,2
4.39,454.0,3,3,3
4.63,454.0,3,3,4
4.75,454.0,3,3,5
4.74,454.0,3,3,6
4.42,454.0,3,3,7
4.34,454.0,3,3,8
4.37,454.0,3,3,9
4.38,454.0,3,3,10
4.38,454.0,3,3,11
4.2,454.0,3,4,12
4.4,454.0,3,4,13
3.84,454.0,3,4,14
4.0,454.0,3,4,15
4.04,454.0,3,4,16
5.0,454.0,3,4,17
3.89,454.0,3,4,18
4.39,454.0,3,4,19
4.44,454.0,3,4,20
4.49,454.0,3,4,21
4.42,454.0,3,4,22
4.37,454.0,3,5,12
5.35,454.0,3,5,13
4.19,454.0,3,5,14
4.58,454.0,3,5,15
4.74,454.0,3,5,16
4.59,454.0,3,5,17
4.13,454.0,3,5,18
4.48,454.0,3,5,19
4.5,454.0,3,5,20
4.54,454.0,3,5,21
4.39,454.0,3,5,22
4.18,454.0,3,6,12
5.24,454.0,3,6,13
4.46,454.0,3,6,14
4.61,454.0,3,6,15
4.7,454.0,3,6,16
4.22,454.0,3,6,17
3.89,454.0,3,6,18
4.42,454.0,3,6,19
4.43,454.0,3,6,20
4.53,454.0,3,6,21
4.45,454.0,3,6,22
3.87,454.0,3,7,23
4.54,454.0,3,7,24
3.64,454.0,3,7,25
